Freq.	I(R1)
2.23357222283049e-001	(-9.70564047712133e+001dB,-9.00402042934146e+001°)
2.23872113856830e-001	(-9.70364047810835e+001dB,-9.00402969738520e+001°)
2.24388192378272e-001	(-9.70164047909994e+001dB,-9.00403898679405e+001°)
2.24905460583574e-001	(-9.69964048009610e+001dB,-9.00404829761715e+001°)
2.25423921215239e-001	(-9.69764048109686e+001dB,-9.00405762990281e+001°)
2.25943577022094e-001	(-9.69564048210224e+001dB,-9.00406698370396e+001°)
2.26464430759302e-001	(-9.69364048311226e+001dB,-9.00407635906641e+001°)
2.26986485188378e-001	(-9.69164048412694e+001dB,-9.00408575604055e+001°)
2.27509743077203e-001	(-9.68964048514631e+001dB,-9.00409517467949e+001°)
2.28034207200037e-001	(-9.68764048617038e+001dB,-9.00410461502751e+001°)
2.28559880337539e-001	(-9.68564048719918e+001dB,-9.00411407713873e+001°)
2.29086765276773e-001	(-9.68364048823272e+001dB,-9.00412356106286e+001°)
2.29614864811232e-001	(-9.68164048927104e+001dB,-9.00413306684878e+001°)
2.30144181740846e-001	(-9.67964049031415e+001dB,-9.00414259454979e+001°)
2.30674718872002e-001	(-9.67764049136207e+001dB,-9.00415214421219e+001°)
2.31206479017555e-001	(-9.67564049241484e+001dB,-9.00416171589019e+001°)
2.31739464996843e-001	(-9.67364049347246e+001dB,-9.00417130963274e+001°)
2.32273679635706e-001	(-9.67164049453496e+001dB,-9.00418092549141e+001°)
2.32809125766496e-001	(-9.66964049560236e+001dB,-9.00419056351691e+001°)
2.33345806228096e-001	(-9.66764049667470e+001dB,-9.00420022375903e+001°)
2.33883723865931e-001	(-9.66564049775198e+001dB,-9.00420990627190e+001°)
2.34422881531988e-001	(-9.66364049883424e+001dB,-9.00421961110440e+001°)
2.34963282084826e-001	(-9.66164049992149e+001dB,-9.00422933830968e+001°)
2.35504928389596e-001	(-9.65964050101376e+001dB,-9.00423908793655e+001°)
2.36047823318053e-001	(-9.65764050211107e+001dB,-9.00424886003978e+001°)
2.36591969748571e-001	(-9.65564050321345e+001dB,-9.00425865467149e+001°)
2.37137370566161e-001	(-9.65364050432091e+001dB,-9.00426847188113e+001°)
2.37684028662483e-001	(-9.65164050543349e+001dB,-9.00427831172152e+001°)
2.38231946935864e-001	(-9.64964050655120e+001dB,-9.00428817424368e+001°)
2.38781128291313e-001	(-9.64764050767407e+001dB,-9.00429805950363e+001°)
2.39331575640534e-001	(-9.64564050880212e+001dB,-9.00430796754964e+001°)
2.39883291901944e-001	(-9.64364050993539e+001dB,-9.00431789843662e+001°)
2.40436280000688e-001	(-9.64164051107388e+001dB,-9.00432785221602e+001°)
2.40990542868655e-001	(-9.63964051221762e+001dB,-9.00433782894417e+001°)
2.41546083444489e-001	(-9.63764051336665e+001dB,-9.00434782866719e+001°)
2.42102904673613e-001	(-9.63564051452098e+001dB,-9.00435785144281e+001°)
2.42661009508237e-001	(-9.63364051568064e+001dB,-9.00436789732523e+001°)
2.43220400907376e-001	(-9.63164051684565e+001dB,-9.00437796636349e+001°)
2.43781081836870e-001	(-9.62964051801604e+001dB,-9.00438805861479e+001°)
2.44343055269392e-001	(-9.62764051919183e+001dB,-9.00439817413115e+001°)
2.44906324184469e-001	(-9.62564052037305e+001dB,-9.00440831296524e+001°)
2.45470891568498e-001	(-9.62364052155971e+001dB,-9.00441847517284e+001°)
2.46036760414758e-001	(-9.62164052275186e+001dB,-9.00442866080540e+001°)
2.46603933723429e-001	(-9.61964052394951e+001dB,-9.00443886991910e+001°)
2.47172414501608e-001	(-9.61764052515269e+001dB,-9.00444910256579e+001°)
2.47742205763323e-001	(-9.61564052636142e+001dB,-9.00445935880366e+001°)
2.48313310529552e-001	(-9.61364052757573e+001dB,-9.00446963868245e+001°)
2.48885731828234e-001	(-9.61164052879565e+001dB,-9.00447994225985e+001°)
2.49459472694290e-001	(-9.60964053002119e+001dB,-9.00449026959001e+001°)
2.50034536169638e-001	(-9.60764053125240e+001dB,-9.00450062072442e+001°)
2.50610925303206e-001	(-9.60564053248928e+001dB,-9.00451099572320e+001°)
2.51188643150953e-001	(-9.60364053373188e+001dB,-9.00452139463808e+001°)
2.51767692775880e-001	(-9.60164053498021e+001dB,-9.00453181752538e+001°)
2.52348077248052e-001	(-9.59964053623430e+001dB,-9.00454226443949e+001°)
2.52929799644609e-001	(-9.59764053749419e+001dB,-9.00455273543452e+001°)
2.53512863049785e-001	(-9.59564053875988e+001dB,-9.00456323056988e+001°)
2.54097270554925e-001	(-9.59364054003142e+001dB,-9.00457374989825e+001°)
2.54683025258499e-001	(-9.59164054130883e+001dB,-9.00458429347676e+001°)
2.55270130266119e-001	(-9.58964054259214e+001dB,-9.00459486135906e+001°)
2.55858588690559e-001	(-9.58764054388136e+001dB,-9.00460545360477e+001°)
2.56448403651766e-001	(-9.58564054517655e+001dB,-9.00461607026765e+001°)
2.57039578276881e-001	(-9.58364054647770e+001dB,-9.00462671140344e+001°)
2.57632115700252e-001	(-9.58164054778486e+001dB,-9.00463737706912e+001°)
2.58226019063454e-001	(-9.57964054909806e+001dB,-9.00464806732364e+001°)
2.58821291515303e-001	(-9.57764055041732e+001dB,-9.00465878222085e+001°)
2.59417936211876e-001	(-9.57564055174267e+001dB,-9.00466952181735e+001°)
2.60015956316521e-001	(-9.57364055307413e+001dB,-9.00468028617248e+001°)
2.60615354999884e-001	(-9.57164055441175e+001dB,-9.00469107534203e+001°)
2.61216135439915e-001	(-9.56964055575553e+001dB,-9.00470188938294e+001°)
2.61818300821893e-001	(-9.56764055710552e+001dB,-9.00471272835251e+001°)
2.62421854338438e-001	(-9.56564055846174e+001dB,-9.00472359230760e+001°)
2.63026799189532e-001	(-9.56364055982422e+001dB,-9.00473448130773e+001°)
2.63633138582532e-001	(-9.56164056119298e+001dB,-9.00474539540965e+001°)
2.64240875732189e-001	(-9.55964056256807e+001dB,-9.00475633467042e+001°)
2.64850013860664e-001	(-9.55764056394950e+001dB,-9.00476729914894e+001°)
2.65460556197548e-001	(-9.55564056533731e+001dB,-9.00477828890442e+001°)
2.66072505979875e-001	(-9.55364056673153e+001dB,-9.00478930399250e+001°)
2.66685866452142e-001	(-9.55164056813218e+001dB,-9.00480034447294e+001°)
2.67300640866325e-001	(-9.54964056953929e+001dB,-9.00481141040499e+001°)
2.67916832481897e-001	(-9.54764057095291e+001dB,-9.00482250184663e+001°)
2.68534444565844e-001	(-9.54564057237304e+001dB,-9.00483361885532e+001°)
2.69153480392685e-001	(-9.54364057379973e+001dB,-9.00484476149255e+001°)
2.69773943244486e-001	(-9.54164057523301e+001dB,-9.00485592981626e+001°)
2.70395836410878e-001	(-9.53964057667290e+001dB,-9.00486712388534e+001°)
2.71019163189078e-001	(-9.53764057811944e+001dB,-9.00487834375891e+001°)
2.71643926883902e-001	(-9.53564057957265e+001dB,-9.00488958949777e+001°)
2.72270130807785e-001	(-9.53364058103257e+001dB,-9.00490086115915e+001°)
2.72897778280798e-001	(-9.53164058249924e+001dB,-9.00491215880497e+001°)
2.73526872630665e-001	(-9.52964058397267e+001dB,-9.00492348249578e+001°)
2.74157417192782e-001	(-9.52764058545290e+001dB,-9.00493483228860e+001°)
2.74789415310233e-001	(-9.52564058693996e+001dB,-9.00494620824653e+001°)
2.75422870333810e-001	(-9.52364058843389e+001dB,-9.00495761042833e+001°)
2.76057785622028e-001	(-9.52164058993472e+001dB,-9.00496903889514e+001°)
2.76694164541145e-001	(-9.51964059144247e+001dB,-9.00498049370672e+001°)
2.77332010465177e-001	(-9.51764059295718e+001dB,-9.00499197492588e+001°)
2.77971326775922e-001	(-9.51564059447888e+001dB,-9.00500348261039e+001°)
2.78612116862970e-001	(-9.51364059600761e+001dB,-9.00501501682323e+001°)
2.79254384123727e-001	(-9.51164059754339e+001dB,-9.00502657762454e+001°)
2.79898131963430e-001	(-9.50964059908626e+001dB,-9.00503816507743e+001°)
2.80543363795165e-001	(-9.50764060063626e+001dB,-9.00504977924143e+001°)
2.81190083039887e-001	(-9.50564060219340e+001dB,-9.00506142017832e+001°)
2.81838293126439e-001	(-9.50364060375774e+001dB,-9.00507308795131e+001°)
2.82487997491564e-001	(-9.50164060532929e+001dB,-9.00508478262007e+001°)
2.83139199579931e-001	(-9.49964060690810e+001dB,-9.00509650424860e+001°)
2.83791902844149e-001	(-9.49764060849420e+001dB,-9.00510825289801e+001°)
2.84446110744785e-001	(-9.49564061008762e+001dB,-9.00512002863087e+001°)
2.85101826750384e-001	(-9.49364061168839e+001dB,-9.00513183150900e+001°)
2.85759054337488e-001	(-9.49164061329655e+001dB,-9.00514366159633e+001°)
2.86417796990651e-001	(-9.48964061491214e+001dB,-9.00515551895465e+001°)
2.87078058202462e-001	(-9.48764061653518e+001dB,-9.00516740364640e+001°)
2.87739841473560e-001	(-9.48564061816572e+001dB,-9.00517931573607e+001°)
2.88403150312653e-001	(-9.48364061980378e+001dB,-9.00519125528531e+001°)
2.89067988236540e-001	(-9.48164062144940e+001dB,-9.00520322235777e+001°)
2.89734358770125e-001	(-9.47964062310261e+001dB,-9.00521521701703e+001°)
2.90402265446438e-001	(-9.47764062476346e+001dB,-9.00522723932728e+001°)
2.91071711806653e-001	(-9.47564062643198e+001dB,-9.00523928935261e+001°)
2.91742701400109e-001	(-9.47364062810819e+001dB,-9.00525136715489e+001°)
2.92415237784326e-001	(-9.47164062979214e+001dB,-9.00526347279936e+001°)
2.93089324525025e-001	(-9.46964063148387e+001dB,-9.00527560635045e+001°)
2.93764965196146e-001	(-9.46764063318340e+001dB,-9.00528776787310e+001°)
2.94442163379869e-001	(-9.46564063489078e+001dB,-9.00529995742936e+001°)
2.95120922666631e-001	(-9.46364063660604e+001dB,-9.00531217508596e+001°)
2.95801246655147e-001	(-9.46164063832921e+001dB,-9.00532442090735e+001°)
2.96483138952427e-001	(-9.45964064006034e+001dB,-9.00533669495783e+001°)
2.97166603173795e-001	(-9.45764064179946e+001dB,-9.00534899730288e+001°)
2.97851642942911e-001	(-9.45564064354661e+001dB,-9.00536132800845e+001°)
2.98538261891788e-001	(-9.45364064530183e+001dB,-9.00537368713824e+001°)
2.99226463660811e-001	(-9.45164064706514e+001dB,-9.00538607475911e+001°)
2.99916251898757e-001	(-9.44964064883659e+001dB,-9.00539849093703e+001°)
3.00607630262815e-001	(-9.44764065061622e+001dB,-9.00541093573571e+001°)
3.01300602418604e-001	(-9.44564065240407e+001dB,-9.00542340922398e+001°)
3.01995172040194e-001	(-9.44364065420017e+001dB,-9.00543591146638e+001°)
3.02691342810123e-001	(-9.44164065600455e+001dB,-9.00544844252853e+001°)
3.03389118419419e-001	(-9.43964065781727e+001dB,-9.00546100247845e+001°)
3.04088502567620e-001	(-9.43764065963835e+001dB,-9.00547359138053e+001°)
3.04789498962790e-001	(-9.43564066146784e+001dB,-9.00548620930485e+001°)
3.05492111321543e-001	(-9.43364066330577e+001dB,-9.00549885631519e+001°)
3.06196343369060e-001	(-9.43164066515219e+001dB,-9.00551153248033e+001°)
3.06902198839108e-001	(-9.42964066700713e+001dB,-9.00552423786806e+001°)
3.07609681474063e-001	(-9.42764066887063e+001dB,-9.00553697254252e+001°)
3.08318795024927e-001	(-9.42564067074274e+001dB,-9.00554973657476e+001°)
3.09029543251351e-001	(-9.42364067262348e+001dB,-9.00556253003086e+001°)
3.09741929921650e-001	(-9.42164067451290e+001dB,-9.00557535297849e+001°)
3.10455958812827e-001	(-9.41964067641105e+001dB,-9.00558820548627e+001°)
3.11171633710593e-001	(-9.41764067831796e+001dB,-9.00560108762307e+001°)
3.11888958409385e-001	(-9.41564068023367e+001dB,-9.00561399945475e+001°)
3.12607936712387e-001	(-9.41364068215822e+001dB,-9.00562694105134e+001°)
3.13328572431550e-001	(-9.41164068409166e+001dB,-9.00563991248241e+001°)
3.14050869387613e-001	(-9.40964068603402e+001dB,-9.00565291381519e+001°)
3.14774831410123e-001	(-9.40764068798534e+001dB,-9.00566594511776e+001°)
3.15500462337454e-001	(-9.40564068994567e+001dB,-9.00567900646288e+001°)
3.16227766016829e-001	(-9.40364069191506e+001dB,-9.00569209791582e+001°)
3.16956746304340e-001	(-9.40164069389353e+001dB,-9.00570521954839e+001°)
3.17687407064968e-001	(-9.39964069588113e+001dB,-9.00571837142877e+001°)
3.18419752172604e-001	(-9.39764069787791e+001dB,-9.00573155362717e+001°)
3.19153785510067e-001	(-9.39564069988390e+001dB,-9.00574476621396e+001°)
3.19889510969131e-001	(-9.39364070189916e+001dB,-9.00575800925898e+001°)
3.20626932450538e-001	(-9.39164070392371e+001dB,-9.00577128283156e+001°)
3.21366053864023e-001	(-9.38964070595761e+001dB,-9.00578458700431e+001°)
3.22106879128334e-001	(-9.38764070800090e+001dB,-9.00579792184487e+001°)
3.22849412171255e-001	(-9.38564071005362e+001dB,-9.00581128742663e+001°)
3.23593656929619e-001	(-9.38364071211581e+001dB,-9.00582468381864e+001°)
3.24339617349340e-001	(-9.38164071418753e+001dB,-9.00583811109130e+001°)
3.25087297385425e-001	(-9.37964071626880e+001dB,-9.00585156931877e+001°)
3.25836701002000e-001	(-9.37764071835969e+001dB,-9.00586505856965e+001°)
3.26587832172327e-001	(-9.37564072046022e+001dB,-9.00587857891691e+001°)
3.27340694878829e-001	(-9.37364072257045e+001dB,-9.00589213043107e+001°)
3.28095293113110e-001	(-9.37164072469042e+001dB,-9.00590571318510e+001°)
3.28851630875974e-001	(-9.36964072682017e+001dB,-9.00591932724889e+001°)
3.29609712177449e-001	(-9.36764072895976e+001dB,-9.00593297269910e+001°)
3.30369541036805e-001	(-9.36564073110922e+001dB,-9.00594664960309e+001°)
3.31131121482582e-001	(-9.36364073326860e+001dB,-9.00596035803742e+001°)
3.31894457552601e-001	(-9.36164073543796e+001dB,-9.00597409807001e+001°)
3.32659553293995e-001	(-9.35964073761732e+001dB,-9.00598786978032e+001°)
3.33426412763226e-001	(-9.35764073980674e+001dB,-9.00600167323432e+001°)
3.34195040026105e-001	(-9.35564074200627e+001dB,-9.00601550851006e+001°)
3.34965439157818e-001	(-9.35364074421595e+001dB,-9.00602937567880e+001°)
3.35737614242945e-001	(-9.35164074643583e+001dB,-9.00604327481474e+001°)
3.36511569375481e-001	(-9.34964074866596e+001dB,-9.00605720599252e+001°)
3.37287308658859e-001	(-9.34764075090638e+001dB,-9.00607116928366e+001°)
3.38064836205972e-001	(-9.34564075315714e+001dB,-9.00608516476434e+001°)
3.38844156139193e-001	(-9.34364075541829e+001dB,-9.00609919250639e+001°)
3.39625272590399e-001	(-9.34164075768988e+001dB,-9.00611325258685e+001°)
3.40408189700991e-001	(-9.33964075997196e+001dB,-9.00612734507897e+001°)
3.41192911621919e-001	(-9.33764076226456e+001dB,-9.00614147005644e+001°)
3.41979442513699e-001	(-9.33564076456775e+001dB,-9.00615562759690e+001°)
3.42767786546440e-001	(-9.33364076688157e+001dB,-9.00616981777301e+001°)
3.43557947899865e-001	(-9.33164076920607e+001dB,-9.00618404066077e+001°)
3.44349930763328e-001	(-9.32964077154130e+001dB,-9.00619829633593e+001°)
3.45143739335846e-001	(-9.32764077388731e+001dB,-9.00621258487284e+001°)
3.45939377826112e-001	(-9.32564077624415e+001dB,-9.00622690634908e+001°)
3.46736850452521e-001	(-9.32364077861187e+001dB,-9.00624126083963e+001°)
3.47536161443196e-001	(-9.32164078099051e+001dB,-9.00625564842036e+001°)
3.48337315036002e-001	(-9.31964078338013e+001dB,-9.00627006916741e+001°)
3.49140315478576e-001	(-9.31764078578079e+001dB,-9.00628452315779e+001°)
3.49945167028347e-001	(-9.31564078819252e+001dB,-9.00629901046878e+001°)
3.50751873952558e-001	(-9.31364079061539e+001dB,-9.00631353117557e+001°)
3.51560440528288e-001	(-9.31164079304944e+001dB,-9.00632808535593e+001°)
3.52370871042477e-001	(-9.30964079549473e+001dB,-9.00634267308782e+001°)
3.53183169791946e-001	(-9.30764079795130e+001dB,-9.00635729444713e+001°)
3.53997341083424e-001	(-9.30564080041921e+001dB,-9.00637194951339e+001°)
3.54813389233565e-001	(-9.30364080289851e+001dB,-9.00638663836174e+001°)
3.55631318568975e-001	(-9.30164080538926e+001dB,-9.00640136107090e+001°)
3.56451133426234e-001	(-9.29964080789151e+001dB,-9.00641611771979e+001°)
3.57272838151918e-001	(-9.29764081040530e+001dB,-9.00643090838687e+001°)
3.58096437102625e-001	(-9.29564081293069e+001dB,-9.00644573314848e+001°)
3.58921934644994e-001	(-9.29364081546775e+001dB,-9.00646059208562e+001°)
3.59749335155731e-001	(-9.29164081801651e+001dB,-9.00647548527600e+001°)
3.60578643021632e-001	(-9.28964082057704e+001dB,-9.00649041279798e+001°)
3.61409862639602e-001	(-9.28764082314939e+001dB,-9.00650537473228e+001°)
3.62242998416688e-001	(-9.28564082573361e+001dB,-9.00652037115685e+001°)
3.63078054770090e-001	(-9.28364082832976e+001dB,-9.00653540215087e+001°)
3.63915036127196e-001	(-9.28164083093789e+001dB,-9.00655046779631e+001°)
3.64753946925597e-001	(-9.27964083355806e+001dB,-9.00656556817073e+001°)
3.65594791613114e-001	(-9.27764083619032e+001dB,-9.00658070335560e+001°)
3.66437574647822e-001	(-9.27564083883474e+001dB,-9.00659587343019e+001°)
3.67282300498073e-001	(-9.27364084149136e+001dB,-9.00661107847487e+001°)
3.68128973642520e-001	(-9.27164084416024e+001dB,-9.00662631857108e+001°)
3.68977598570139e-001	(-9.26964084684144e+001dB,-9.00664159379969e+001°)
3.69828179780255e-001	(-9.26764084953502e+001dB,-9.00665690424043e+001°)
3.70680721782565e-001	(-9.26564085224103e+001dB,-9.00667224997517e+001°)
3.71535229097161e-001	(-9.26364085495953e+001dB,-9.00668763108732e+001°)
3.72391706254557e-001	(-9.26164085769058e+001dB,-9.00670304765479e+001°)
3.73250157795709e-001	(-9.25964086043424e+001dB,-9.00671849976138e+001°)
3.74110588272042e-001	(-9.25764086319056e+001dB,-9.00673398748858e+001°)
3.74973002245472e-001	(-9.25564086595960e+001dB,-9.00674951091779e+001°)
3.75837404288433e-001	(-9.25364086874142e+001dB,-9.00676507013352e+001°)
3.76703798983897e-001	(-9.25164087153609e+001dB,-9.00678066521579e+001°)
3.77572190925404e-001	(-9.24964087434365e+001dB,-9.00679629624934e+001°)
3.78442584717082e-001	(-9.24764087716417e+001dB,-9.00681196331495e+001°)
3.79314984973670e-001	(-9.24564087999771e+001dB,-9.00682766649753e+001°)
3.80189396320549e-001	(-9.24364088284433e+001dB,-9.00684340587911e+001°)
3.81065823393761e-001	(-9.24164088570409e+001dB,-9.00685918154417e+001°)
3.81944270840035e-001	(-9.23964088857705e+001dB,-9.00687499357536e+001°)
3.82824743316811e-001	(-9.23764089146327e+001dB,-9.00689084205726e+001°)
3.83707245492267e-001	(-9.23564089436282e+001dB,-9.00690672707417e+001°)
3.84591782045341e-001	(-9.23364089727574e+001dB,-9.00692264870801e+001°)
3.85478357665760e-001	(-9.23164090020211e+001dB,-9.00693860704625e+001°)
3.86366977054057e-001	(-9.22964090314199e+001dB,-9.00695460217185e+001°)
3.87257644921605e-001	(-9.22764090609544e+001dB,-9.00697063417011e+001°)
3.88150365990636e-001	(-9.22564090906252e+001dB,-9.00698670312547e+001°)
3.89045144994268e-001	(-9.22364091204330e+001dB,-9.00700280912312e+001°)
3.89941986676531e-001	(-9.22164091503784e+001dB,-9.00701895224893e+001°)
3.90840895792390e-001	(-9.21964091804619e+001dB,-9.00703513258896e+001°)
3.91741877107771e-001	(-9.21764092106844e+001dB,-9.00705135022786e+001°)
3.92644935399587e-001	(-9.21564092410463e+001dB,-9.00706760525196e+001°)
3.93550075455765e-001	(-9.21364092715484e+001dB,-9.00708389774879e+001°)
3.94457302075266e-001	(-9.21164093021913e+001dB,-9.00710022780234e+001°)
3.95366620068115e-001	(-9.20964093329756e+001dB,-9.00711659550086e+001°)
3.96278034255427e-001	(-9.20764093639020e+001dB,-9.00713300093161e+001°)
3.97191549469427e-001	(-9.20564093949711e+001dB,-9.00714944417991e+001°)
3.98107170553484e-001	(-9.20364094261837e+001dB,-9.00716592533370e+001°)
3.99024902362129e-001	(-9.20164094575403e+001dB,-9.00718244448042e+001°)
3.99944749761084e-001	(-9.19964094890417e+001dB,-9.00719900170705e+001°)
4.00866717627290e-001	(-9.19764095206885e+001dB,-9.00721559710213e+001°)
4.01790810848927e-001	(-9.19564095524813e+001dB,-9.00723223075416e+001°)
4.02717034325446e-001	(-9.19364095844209e+001dB,-9.00724890275063e+001°)
4.03645392967592e-001	(-9.19164096165080e+001dB,-9.00726561317853e+001°)
4.04575891697429e-001	(-9.18964096487431e+001dB,-9.00728236212881e+001°)
